1	1	Walking Dead, The	Days Gone Bye	9.2	14793	2010	[<Person id:0001104[http] name:_Darabont, Frank_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0001104[http] name:_Darabont, Frank_>]	[u'67', u'Germany:46::(international version)']
4	14	Walking Dead, The	Grove, The	9.2	10413	2014	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42']
4	15	Walking Dead, The	Us	8.6	6254	2014	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2469074[http] name:_Beattie, Nichole_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
4	16	Walking Dead, The	A	9.1	10033	2014	[<Person id:0533713[http] name:_MacLaren, Michelle_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	1	Walking Dead, The	No Sanctuary	9.6	19261	2014	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42::(cut version)']
5	2	Walking Dead, The	Strangers	8.6	8120	2014	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	[u'Germany:42']
5	3	Walking Dead, The	Four Walls and a Roof	9.1	8811	2014	[<Person id:0418362[http] name:_January, Jeffrey F._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	4	Walking Dead, The	Slabtown	7.7	7977	2014	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
5	5	Walking Dead, The	Self Help	8.1	6843	2014	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:4763161[http] name:_Bellson, Heather_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	6	Walking Dead, The	Consumed	8.2	6593	2014	[<Person id:0542960[http] name:_Mann, Seith_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	7	Walking Dead, The	Crossed	8.1	6088	2014	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	8	Walking Dead, The	Coda	8.8	8709	2014	[<Person id:0225416[http] name:_Dickerson, Ernest R._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	9	Walking Dead, The	What Happened and What's Going On	8.0	8461	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'Germany:42']
5	10	Walking Dead, The	Them	7.6	6881	2015	[<Person id:1905909[http] name:_Ramsay, Julius_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:4763161[http] name:_Bellson, Heather_>]	[u'43', u'Germany:42']
5	11	Walking Dead, The	Distance, The	8.6	6469	2015	[<Person id:2326979[http] name:_Kondracki, Larysa_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'Germany:42']
5	12	Walking Dead, The	Remember	8.8	6639	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'Germany:42']
5	13	Walking Dead, The	Forget	8.1	5830	2015	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'Germany:42']
5	14	Walking Dead, The	Spend	9.0	7558	2015	[<Person id:0528337[http] name:_Lynch, Jennifer_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'Germany:42']
5	15	Walking Dead, The	Try	8.6	6277	2015	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'Germany:42']
5	16	Walking Dead, The	Conquer	9.3	10883	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'90', u'Germany:62']
6	1	Walking Dead, The	First Time Again	8.8	10422	2015	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'65']
6	2	Walking Dead, The	JSS	9.3	10097	2015	[<Person id:0528337[http] name:_Lynch, Jennifer_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'44']
6	3	Walking Dead, The	Thank You	9.4	11008	2015	[<Person id:0806252[http] name:_Slovis, Michael_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'43']
6	4	Walking Dead, The	Here's Not Here	8.3	9107	2015	[<Person id:0931724[http] name:_Williams, Stephen_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'62']
6	5	Walking Dead, The	Now	7.4	6511	2015	[<Person id:1143132[http] name:_Youabian, Avi_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'43']
6	6	Walking Dead, The	Always Accountable	7.8	6008	2015	[<Person id:0418362[http] name:_January, Jeffrey F._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:4763161[http] name:_Bellson, Heather_>]	[u'43']
6	7	Walking Dead, The	Heads Up	8.3	5957	2015	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'43']
6	8	Walking Dead, The	Start to Finish	8.1	6537	2015	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'44']
6	9	Walking Dead, The	No Way Out	9.7	19534	2016	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'43']
6	10	Walking Dead, The	Next World, The	8.5	6710	2016	[<Person id:0804556[http] name:_Skogland, Kari_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'42']
6	11	Walking Dead, The	Knots Untie	8.4	5547	2016	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'43']
6	12	Walking Dead, The	Not Tomorrow Yet	9.1	7225	2016	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2397756[http] name:_Hoffman, Seth_>]	[u'43']
6	13	Walking Dead, The	Same Boat, The	8.7	6685	2016	[<Person id:0317382[http] name:_Gierhart, Billy_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'42']
6	14	Walking Dead, The	Twice as Far	8.2	5576	2016	[<Person id:0726975[http] name:_Riley, Alrick_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'43']
6	15	Walking Dead, The	East	8.1	5548	2016	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'42']
6	16	Walking Dead, The	Last Day on Earth	6.2	22722	2016	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'65::(excluding commercials)']
7	1	Walking Dead, The	Day Will Come When You Won't Be, The	9.2	29281	2016	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0991355[http] name:_Gimple, Scott M._>]	[u'46', u'60::(including commercials)']
7	2	Walking Dead, The	Well, The	7.3	7974	2016	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>]	[u'46']
7	3	Walking Dead, The	Cell, The	7.8	6548	2016	[<Person id:0726975[http] name:_Riley, Alrick_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'42']
7	4	Walking Dead, The	Service	7.9	6247	2016	[<Person id:0101741[http] name:_Boyd, David_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'60::(excluding commercials)']
7	5	Walking Dead, The	Go Getters	7.1	5567	2016	[<Person id:0552140[http] name:_Martin, Darnell_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'44']
7	6	Walking Dead, The	Swear	5.8	7516	2016	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0424901[http] name:_Johnson, David Leslie_>]	[u'49']
7	7	Walking Dead, The	Sing Me a Song	8.3	5345	2016	[<Person id:0735504[http] name:_Rodriguez, Rosemary_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>, <Person id:1250141[http] name:_Reed, Corey_>]	[u'62']
7	8	Walking Dead, The	Hearts Still Beating	9.0	6389	2016	[<Person id:0766349[http] name:_Satrazemis, Michael E._>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:0619408[http] name:_Negrete, Matthew_>, <Person id:2444553[http] name:_Powell, Channing_>]	[u'60']
7	9	Walking Dead, The	Rock in the Road	8.6	3056	2017	[<Person id:0630524[http] name:_Nicotero, Greg_>]	[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>, <Person id:1764891[http] name:_Kang, Angela_>]	[u'51']
7	10	Walking Dead, The	New Best Friends			2017	[<Person id:0418362[http] name:_January, Jeffrey F._>]		[u'52::(excluding commercials)']
7	11	Walking Dead, The	Hostiles and Calamities			2017			
7	12	Walking Dead, The	Say Yes			2017			
7	13	Walking Dead, The	Bury Me Here			2017			
7	14	Walking Dead, The	Episode #7.14			2017			
7	15	Walking Dead, The	Episode #7.15			2017			
7	16	Walking Dead, The	Episode #7.16			2017			
8	1	Walking Dead, The	Episode #8.1			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>]	
8	2	Walking Dead, The	Episode #8.2			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>]	
8	3	Walking Dead, The	Episode #8.3			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>]	
8	4	Walking Dead, The	Episode #8.4			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>]	
8	5	Walking Dead, The	Episode #8.5			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>]	
8	6	Walking Dead, The	Episode #8.6			2017		[<Person id:0001104[http] name:_Darabont, Frank_>, <Person id:3079117[http] name:_Kirkman, Robert_>, <Person id:3877885[http] name:_Moore, Tony_>, <Person id:1891501[http] name:_Adlard, Charlie_>]	
8	7	Walking Dead, The	Episode #8.7						
8	8	Walking Dead, The	Episode #8.8						
8	9	Walking Dead, The	Episode #8.9			2018			
8	10	Walking Dead, The	Episode #8.10						
8	11	Walking Dead, The	Episode #8.11						
8	12	Walking Dead, The	Episode #8.12						
8	13	Walking Dead, The	Episode #8.13						
8	14	Walking Dead, The	Episode #8.14						
8	15	Walking Dead, The	Episode #8.15						
8	16	Walking Dead, The	Episode #8.16						
